89	1483	1
48	1151	0
41	645	0
67	442	1
171	1184	1
18	150	1
267	1198	1
4	449	0
304	442	0
43	937	1
42	1047	1
278	584	0
79	1247	1
253	582	1
297	1032	0
278	8	0
65	758	1
17	1308	0
267	1360	0
98	274	1
12	1483	1
25	973	0
6	932	1
221	448	1
199	826	1
118	391	1
212	1451	1
275	1310	0
93	1558	0
129	193	1
37	391	1
159	240	0
292	24	0
25	339	0
129	1090	1
91	265	0
255	817	1
0	1136	1
71	1439	1
55	448	0
12	467	1
14	1303	0
91	350	0
206	1525	0
291	310	1
231	1307	1
250	860	0
223	250	0
180	1117	1
258	1559	1
304	228	1
51	725	0
160	2	1
147	1590	1
124	884	0
96	1370	1
57	1340	1
82	1517	1
89	1008	1
271	16	1
193	985	0
124	1471	1
109	1279	0
298	1542	1
150	1254	1
268	356	1
5	1542	1
53	268	0
302	829	1
15	1324	0
300	1087	1
275	1492	0
304	849	0
193	34	0
86	433	1
293	247	1
285	577	1
199	1569	1
228	391	0
177	1043	1
302	1007	0
61	1448	1
206	823	0
91	1451	1
35	876	1
69	623	0
62	1273	0
27	1074	0
278	231	1
249	534	1
13	1483	0
298	762	0
193	1141	0
302	1211	0
118	944	1
294	207	1
267	339	0
267	449	0
65	973	1
232	2	1
82	1376	1
213	891	0
191	1525	0
99	1566	1
267	1522	0
300	1056	1
306	593	1
233	1171	0
82	1301	1
180	164	0
296	1055	1
37	17	1
6	166	1
263	1313	1
180	1098	0
200	1437	0
84	700	1
268	872	0
58	882	0
285	226	1
192	278	0
112	1178	1
291	263	1
129	208	0
274	1483	1
188	359	1
218	360	0
217	23	1
122	886	0
118	644	1
157	1184	1
221	1158	1
301	1310	0
278	138	0
300	274	1
180	209	0
200	532	0
12	1187	0
0	1103	0
144	944	1
22	1345	1
200	1054	1
295	1193	1
41	1159	0
32	1098	0
300	433	0
15	246	1
94	185	0
153	887	1
76	1469	1
295	417	1
301	1575	0
243	826	0
221	350	1
12	307	1
15	1193	1
269	817	1
144	480	0
186	246	1
199	1250	1
169	739	1
100	309	0
183	207	0
127	1019	1
180	128	0
183	17	0
0	704	1
0	257	1
183	328	1
53	1178	0
93	677	1
127	417	1
300	136	0
300	744	0
111	420	0
81	1088	0
221	540	0
217	15	0
307	879	1
302	382	1
132	495	0
214	261	0
68	481	1
253	681	1
275	449	1
103	1199	0
62	1571	0
266	1521	1
12	1056	1
239	1208	0
285	944	0
293	299	1
89	821	1
17	250	1
91	1109	0
307	801	1
143	593	0
190	1	1
58	843	0
199	278	1
15	895	1
60	981	0
270	499	1
270	402	0
141	901	1
274	1384	0
221	874	0
86	1174	0
206	973	1
271	1120	0
176	1441	1
206	306	0
298	357	0
270	400	1
304	7	1
48	1583	0
93	75	0
129	757	0
9	201	0
202	328	0
190	1127	1
20	1435	1
196	278	1
12	1566	0
193	1355	0
233	727	1
307	685	1
307	1210	1
268	399	1
93	941	1
267	316	0
271	168	1
120	788	0
295	1316	1
133	1127	0
179	217	1
233	32	0
103	442	0
37	1524	0
268	586	0
6	94	1
274	1303	0
51	538	0
101	1391	0
12	854	1
177	77	1
235	1423	0
255	554	1
262	159	1
243	854	0
278	429	1
42	1211	1
82	112	0
150	895	1
253	656	0
108	1192	0
296	4	0
248	848	1
143	600	1
300	529	1
63	911	0
91	138	0
221	441	1
267	656	0
292	185	1
212	1130	1
159	30	0
12	674	1
58	101	1
4	1424	1
124	94	1
173	1431	1
113	1379	0
212	967	1
22	1238	0
127	480	1
238	1056	1
180	1285	0
290	772	1
249	456	1
200	801	0
59	445	1
180	1454	0
118	219	0
286	760	1
215	1370	0
215	255	1
202	228	1
91	1539	0
12	907	0
212	159	1
285	910	1
116	984	0
98	1155	0
10	1435	0
64	122	0
294	1300	1
268	900	0
84	918	0
249	100	1
136	1213	1
200	27	0
256	1047	1
110	391	1
90	956	1
214	940	1
180	242	0
188	1196	1
0	1316	1
302	987	1
298	929	0
186	718	1
221	1433	0
213	1043	1
284	744	1
302	621	0
95	1552	1
71	1488	0
114	1571	1
6	15	0
115	204	0
72	956	1
268	1029	1
262	1425	1
69	354	0
220	1123	1
71	1395	1
24	887	1
289	839	1
188	18	1
298	1575	0
263	937	0
199	1377	1
186	185	1
183	22	1
62	500	0
12	1109	1
297	652	0
234	273	1
61	1579	1
245	1589	0
53	230	1
62	996	0
10	501	0
91	1502	1
7	641	0
306	310	1
302	315	1
255	329	0
71	1141	0
163	922	0
116	676	1
223	350	1
192	191	0
93	1154	0
280	215	0
129	247	0
127	504	0
93	1432	0
181	586	0
128	1486	0
253	1109	1
63	755	1
150	159	0
44	1367	1
192	1208	0
275	133	1
275	20	0
233	22	1
180	1485	0
20	711	0
292	830	0
263	1333	1
9	453	1
196	717	0
307	886	1
220	1165	1
130	541	1
267	93	0
108	471	0
197	1410	0
229	1311	1
180	80	0
191	954	1
233	1201	0
89	1504	1
192	796	1
127	1137	1
125	38	0
243	941	1
89	500	0
156	1367	0
304	1423	0
118	166	1
20	644	0
230	985	1
279	417	0
287	110	0
278	1260	0
300	704	1
71	600	0
89	918	0
307	741	0
58	230	0
93	1444	1
129	695	1
25	1372	0
55	349	1
81	417	0
61	168	1
275	1174	0
180	1372	0
151	1573	0
177	586	1
216	1384	1
78	1575	1
137	1469	1
307	1537	1
74	1272	0
268	1187	1
306	1589	0
221	554	0
268	780	0
12	401	1
229	230	1
268	700	1
238	1231	1
244	34	1
55	1159	0
294	1222	1
270	34	0
221	1251	0
68	1089	0
9	534	1
21	1354	0
293	1453	0
81	915	0
278	997	1
268	1517	0
5	1483	1
242	1394	1
297	985	1
281	1454	0
117	315	1
282	395	1
170	121	1
69	900	1
9	868	1
244	985	1
106	1441	0
245	986	0
12	422	0
275	909	1
243	1424	0
188	1056	1
225	1273	1
61	551	1
275	396	1
213	1471	1
305	884	1
221	250	0
279	1192	1
59	15	1
55	1423	1
41	832	1
0	2	1
12	36	1
172	500	1
14	739	0
184	1350	1
279	709	0
243	755	1
149	140	1
6	233	1
177	333	1
177	230	0
94	1558	0
233	232	0
96	644	1
108	356	0
116	805	1
268	1193	0
129	1554	0
263	1128	1
206	483	0
41	450	1
245	610	0
86	872	1
100	1250	0
255	356	1
91	645	0
180	996	0
212	884	0
291	105	1
245	651	1
273	586	1
187	1421	1
17	304	1
4	705	0
235	1400	0
192	219	1
143	402	1
89	1474	1
47	66	1
4	510	0
21	42	1
310	732	1
7	780	1
275	848	1
221	1130	1
71	1091	1
298	382	1
0	577	1
307	55	0
164	1090	1
221	1516	0
180	349	1
199	263	1
233	1551	1
243	1482	1
89	1367	1
207	1090	1
262	278	1
278	881	1
1	121	1
287	413	0
48	1	1
285	17	1
204	1250	0
21	772	1
233	1569	1
222	391	0
14	1367	0
267	1107	1
93	707	0
273	1303	1
6	119	1
267	900	0
15	741	1
163	29	0
289	272	1
91	967	1
238	1294	1
55	809	1
247	1517	1
233	1254	0
279	525	0
307	22	1
275	246	1
191	161	0
121	451	1
84	450	0
261	1453	0
200	389	0
180	668	0
262	1043	1
294	1498	1
200	331	1
92	89	0
158	34	1
157	651	0
292	1490	0
81	1384	0
275	985	1
12	1391	1
216	449	0
82	1293	1
188	1316	1
221	174	1
145	539	1
266	349	0
125	937	0
180	1196	0
124	772	1
42	1200	1
12	643	0
252	918	0
41	537	0
76	181	1
267	733	0
261	497	0
233	1537	0
28	1510	0
235	20	1
157	198	0
155	105	1
231	345	1
167	1091	1
36	910	1
140	1510	0
234	1455	1
101	909	0
76	1451	0
89	989	1
185	505	1
43	1293	1
117	1105	1
6	105	1
48	512	0
61	231	0
41	34	1
177	431	1
84	543	0
76	612	1
57	1231	0
55	984	1
196	1279	0
285	556	1
89	973	0
180	1077	0
294	1052	1
223	829	1
271	333	1
220	1506	0
65	655	0
206	1569	1
233	503	0
6	116	1
86	360	1
194	249	0
43	809	1
305	1407	1
193	1451	0
93	316	0
166	216	1
107	868	1
229	1250	1
180	31	0
53	1	1
89	780	1
180	692	0
285	887	1
13	455	1
310	1180	0
91	349	1
20	548	0
243	641	0
180	1303	1
64	244	1
36	709	0
43	1308	1
243	1088	1
0	941	1
269	1367	1
298	1468	0
93	468	0
285	623	1
238	389	1
215	741	1
253	349	0
61	651	0
177	1345	1
193	1350	1
267	878	0
187	226	1
275	937	1
157	1340	1
206	586	0
160	1439	0
304	1061	1
46	846	0
63	473	1
190	495	0
6	400	1
58	373	1
68	805	1
9	171	0
20	943	1
57	1116	1
193	313	0
6	315	1
112	541	1
172	391	1
94	1330	1
15	1300	1
310	1061	0
291	160	1
42	1010	1
78	839	1
234	909	1
124	1052	1
283	1310	0
302	272	1
253	400	0
254	67	0
103	1573	0
89	1348	1
5	1414	1
278	1458	0
285	758	1
221	1201	0
296	20	1
41	633	0
129	1558	1
253	887	0
108	1123	0
229	220	0
243	147	0
5	1573	0
35	860	1
255	1308	0
101	967	0
103	683	1
20	1108	1
110	1573	1
17	1590	1
24	644	1
109	1324	0
269	1483	1
67	944	1
82	307	1
5	973	0
88	1090	1
127	333	1
304	706	1
183	786	0
285	201	1
278	822	0
255	304	1
220	1439	1
139	1341	0
189	1194	0
10	136	0
200	1010	1
149	985	1
125	1510	0
19	585	0
143	230	1
180	339	0
108	505	1
84	998	0
212	1055	0
221	193	0
222	263	0
214	1402	1
217	585	0
173	795	1
274	854	0
67	230	0
267	1338	1
159	217	1
194	334	1
223	16	1
4	223	0
98	551	1
1	1555	1
291	1116	1
71	1043	1
84	1370	0
82	1032	1
91	1536	0
6	518	0
286	214	1
0	1183	0
233	1400	0
221	260	1
23	246	1
6	433	0
81	1056	0
160	1569	0
195	372	1
81	978	0
6	1342	0
255	1243	1
225	1056	1
278	80	1
307	1195	0
15	471	1
179	2	0
202	763	1
144	1056	1
287	929	1
83	230	0
16	483	0
312	442	1
147	760	1
196	1008	1
20	582	1
278	659	0
238	1202	1
184	1407	1
296	593	1
302	231	1
185	538	0
72	727	0
103	1129	0
93	1090	0
238	1300	1
196	1591	1
279	760	1
0	442	0
223	1338	0
302	650	0
59	178	1
197	973	1
238	436	1
5	829	0
232	180	1
84	695	1
109	530	0
183	399	0
98	1486	0
12	79	0
200	181	1
12	51	0
213	294	0
295	1370	1
221	669	0
278	1543	1
216	1395	0
84	431	0
238	1517	0
12	957	1
193	350	0
207	1452	1
108	16	0
229	1451	1
58	463	0
312	1471	0
69	1212	0
61	1395	1
197	1517	0
64	857	1
173	1293	1
89	168	1
129	1565	0
99	742	0
282	732	1
274	79	0
310	1483	1
194	495	1
129	1030	1
268	621	0
285	1481	1
6	1376	0
55	644	1
209	1019	1
238	1116	1
95	669	1
296	1481	0
248	1356	0
93	1528	0
83	349	1
274	941	1
134	870	0
290	576	1
124	166	0
69	997	1
310	1116	1
300	6	1
151	498	1
243	1451	1
274	1492	0
52	1032	1
197	1158	0
243	1087	1
25	857	1
150	483	0
123	904	0
23	744	1
270	1448	0
306	1361	0
293	946	0
233	131	0
24	138	0
292	1047	0
200	732	0
74	1089	0
12	985	1
206	231	0
1	839	1
312	505	1
143	857	1
187	1308	1
275	846	1
144	380	0
71	1517	1
82	1345	1
180	1276	0
108	685	1
206	847	0
184	1090	1
13	1094	1
148	165	0
56	274	1
229	970	1
252	441	1
283	455	1
105	18	1
120	799	0
61	304	0
290	79	1
83	26	1
292	144	0
206	1410	0
193	22	1
108	441	0
282	586	1
296	379	1
180	891	0
77	1559	1
10	7	1
307	472	1
192	1218	1
296	1517	0
86	746	1
249	1019	0
7	839	1
185	1322	1
311	1421	1
90	777	0
4	1289	0
290	1354	0
174	356	1
144	1004	0
275	1425	1
82	718	1
101	300	0
152	310	0
61	1	0
267	758	0
206	433	0
312	281	1
285	537	0
278	1502	1
275	612	1
61	472	1
253	234	0
82	441	1
62	868	1
15	16	1
296	1330	0
89	1568	1
84	1367	0
41	1483	1
302	372	1
273	839	1
103	815	0
93	1110	1
183	1483	1
292	756	0
247	160	1
17	1269	0
216	542	0
199	907	1
200	1322	0
295	644	1
6	681	0
195	755	1
68	886	0
71	1238	1
255	1342	1
127	1395	1
150	162	0
6	577	0
285	114	1
171	1117	1
307	670	1
189	380	0
81	1129	0
307	656	1
58	884	0
63	906	0
144	1129	0
219	758	1
20	846	1
284	455	1
206	1448	0
197	1142	0
219	1441	0
209	909	1
180	1542	0
157	42	0
142	1034	0
74	944	0
222	183	0
296	1367	1
275	112	1
298	115	1
292	1454	0
300	409	0
0	122	1
163	1032	1
95	826	1
290	551	1
6	571	1
232	1184	1
5	666	1
201	1556	0
213	442	1
183	179	1
276	5	0
193	261	0
94	231	1
24	5	1
5	1350	1
37	98	0
312	656	1
21	131	0
261	1185	0
129	924	0
65	985	1
20	161	0
180	424	0
261	310	0
205	1	1
221	780	1
75	1136	1
150	444	1
313	497	1
12	1107	0
43	973	1
302	79	1
15	593	0
269	1435	1
247	442	1
124	1569	1
137	6	1
267	558	0
290	480	1
233	1107	0
238	278	1
14	694	0
93	1183	0
135	593	1
222	1490	0
81	1300	1
144	1438	0
279	586	0
178	876	0
177	499	1
306	156	1
9	972	1
115	694	0
22	973	1
307	310	1
184	1362	1
187	944	0
117	1061	1
245	1333	1
233	1483	1
193	1356	0
93	1512	1
121	400	1
311	868	1
261	246	1
153	1273	0
222	13	0
98	137	1
82	1404	1
129	1063	1
173	685	1
255	503	1
58	1184	1
160	1502	0
243	260	0
249	1238	1
42	1174	0
284	676	1
41	1347	0
96	950	1
121	863	1
221	268	0
3	164	0
303	918	0
36	137	1
48	231	0
302	1340	1
164	898	1
175	846	1
2	574	0
55	191	0
43	480	1
189	442	1
28	1103	1
93	310	1
129	156	0
116	985	1
302	1357	0
18	175	1
193	744	1
157	1512	1
55	1108	1
261	605	0
180	926	0
213	1047	1
91	162	1
187	278	1
57	1130	1
243	1160	1
133	1208	1
297	633	1
253	1455	1
229	409	0
15	23	1
150	1125	1
180	1446	0
144	1565	0
199	450	1
247	5	0
296	732	1
311	1055	1
150	168	1
109	1043	0
304	1307	1
140	973	1
43	1089	1
185	1230	0
213	1094	1
232	585	1
103	1407	0
311	17	0
0	644	1
229	1425	1
55	1099	0
204	282	1
13	310	1
267	1087	0
275	276	0
82	1220	0
267	1325	0
221	894	0
278	593	1
4	407	0
111	694	1
295	475	1
17	2	0
12	461	1
86	718	1
9	683	1
180	391	0
22	1414	1
252	623	0
233	1370	0
298	984	0
65	760	0
215	310	1
289	585	0
78	579	0
263	1201	0
3	1575	1
143	1536	0
137	666	1
63	431	0
4	760	1
275	887	1
61	431	1
238	1123	1
292	256	0
129	1517	1
263	909	1
207	895	1
23	13	1
278	241	0
2	1510	0
100	100	0
161	367	1
222	1511	0
98	1029	0
238	15	0
159	257	1
171	1325	1
302	1491	0
53	827	1
43	700	0
209	441	1
163	339	1
298	1089	0
27	900	0
304	274	0
17	198	0
81	677	0
108	1153	1
206	1367	1
91	1290	0
108	760	1
14	644	0
57	402	1
302	1292	1
151	1155	1
193	257	0
91	131	0
243	681	0
176	328	0
196	1	0
226	839	1
84	905	0
294	957	1
180	760	0
276	1559	1
278	278	1
0	1241	1
17	1395	1
275	1043	1
86	1184	1
176	829	0
212	483	1
124	382	1
290	361	1
24	585	1
287	389	1
206	1317	0
270	1056	0
4	703	0
273	860	1
69	1425	1
310	1151	0
150	1587	1
198	805	1
200	23	0
98	832	0
58	350	1
183	1392	0
221	117	1
37	272	1
58	79	0
103	845	0
297	678	0
179	1161	0
6	258	0
120	1542	1
267	894	0
251	1392	1
302	657	1
209	672	1
233	116	0
311	98	1
307	307	0
233	523	1
74	1159	0
116	480	1
245	1356	0
63	670	1
84	22	1
238	1537	0
58	1141	1
255	1117	0
215	1238	1
202	905	0
12	285	0
143	17	1
99	805	0
209	832	1
93	228	1
12	729	0
124	628	0
0	371	1
75	201	1
293	417	1
293	339	0
120	442	0
84	483	0
302	519	0
211	799	0
5	119	1
180	1089	0
278	623	1
183	744	1
309	1229	1
312	780	0
313	183	1
12	349	1
42	691	1
57	849	0
214	582	0
61	910	0
279	356	1
160	330	0
10	773	1
93	207	0
34	509	0
310	505	1
47	1311	0
84	529	1
287	672	0
183	387	1
150	1220	0
89	1221	1
10	530	0
103	551	0
105	547	1
180	1506	0
36	442	1
275	586	1
21	973	1
69	360	1
4	1483	0
307	877	1
59	585	1
269	53	1
242	585	1
91	709	0
80	725	1
292	786	0
199	1471	1
12	1428	0
55	1154	1
115	538	1
294	1451	1
62	1436	1
294	884	1
103	1506	0
155	852	1
268	1519	0
159	15	1
236	744	1
286	621	0
289	110	0
44	247	1
223	981	0
144	942	0
276	1339	0
64	868	0
271	945	1
115	1559	0
183	304	1
284	874	1
221	1322	0
71	497	1
270	22	1
93	940	1
245	7	1
114	471	1
175	78	0
12	82	0
128	694	0
256	405	0
94	760	1
146	880	1
150	1410	1
183	1293	0
310	558	0
104	805	1
157	863	0
33	1253	1
71	886	1
262	182	1
199	788	0
44	1158	1
278	1213	1
144	780	1
70	593	1
181	829	1
192	1135	1
213	1	1
150	463	1
101	1310	0
233	914	0
248	339	0
194	391	1
108	973	1
221	283	0
281	910	1
116	1524	0
22	755	1
111	78	0
302	1522	0
251	845	1
150	898	1
281	78	1
303	944	1
289	1043	0
63	257	1
27	274	1
167	598	0
264	228	1
17	371	1
82	360	1
89	1070	1
233	567	1
86	1238	1
25	498	0
149	943	1
160	1483	1
69	718	1
50	1395	0
221	836	1
91	159	1
203	1090	1
163	498	1
56	1034	0
183	305	1
59	137	0
91	799	1
42	1019	1
221	1581	1
196	845	1
91	1087	0
293	905	0
200	162	0
200	307	0
192	1521	0
270	1193	1
213	1292	0
72	628	1
89	22	1
314	334	0
47	484	0
254	1342	0
269	200	1
65	534	0
5	1471	1
100	644	0
206	870	1
143	1395	0
84	1535	1
101	633	0
296	450	1
89	700	1
270	696	1
129	422	0
177	754	0
89	1510	0
180	1473	0
310	226	0
266	1424	1
200	543	0
193	833	1
58	1468	0
0	136	1
115	495	0
169	121	1
59	931	1
286	1008	1
196	741	0
37	838	1
194	208	1
278	136	1
83	860	1
30	526	0
315	1483	1
24	1367	1
167	832	1
102	1512	1
298	450	1
193	1471	0
286	937	1
233	547	1
86	1116	1
180	1590	0
278	188	0
48	122	1
295	1530	1
43	877	1
91	1090	0
134	1498	0
12	1355	0
261	558	0
6	827	0
115	853	0
317	612	1
268	483	1
221	1518	1
81	932	1
278	474	0
41	498	1
144	946	1
183	272	0
48	633	0
176	509	0
312	556	1
31	939	0
307	710	1
144	1201	1
129	784	0
129	244	0
164	910	0
248	1559	0
48	573	0
194	845	0
117	1123	1
129	282	1
103	140	0
141	360	1
118	83	1
302	1589	0
98	839	1
305	1542	1
91	402	0
226	55	1
2	794	0
93	89	0
29	1531	0
5	417	0
310	4	1
267	1449	0
261	1012	1
213	379	0
15	1056	1
261	140	0
292	110	1
61	110	1
93	717	1
12	472	1
239	1304	1
101	272	0
82	1573	0
290	534	1
311	497	1
30	1469	1
290	909	1
55	1451	1
108	450	1
109	1554	0
58	475	1
245	851	0
64	1238	1
23	872	0
91	1053	0
307	80	1
300	1293	1
213	95	1
157	131	1
268	258	0
307	736	0
31	874	0
223	744	1
214	1490	1
31	1153	1
153	500	0
200	451	0
84	758	1
179	231	1
183	569	0
187	207	1
304	263	0
143	417	1
72	1589	0
193	1169	0
176	1010	1
275	334	1
197	534	1
107	939	1
188	895	1
72	1056	1
171	217	0
119	1159	0
100	228	0
4	888	0
25	884	0
267	649	0
275	1550	0
12	676	1
127	696	1
103	534	0
292	1498	0
255	1367	1
274	829	0
21	863	1
311	284	1
206	1390	0
263	620	1
136	927	1
306	927	0
41	159	0
144	1342	0
188	1361	0
261	349	0
250	1322	0
238	1410	1
311	1544	1
91	480	0
80	230	0
310	1425	0
101	1201	0
248	623	1
94	672	1
18	1128	0
78	868	1
188	495	1
252	863	1
200	1587	0
0	1424	0
213	771	1
6	1537	1
233	110	1
58	1322	0
12	742	0
5	45	1
81	1542	1
108	1135	1
304	839	1
194	1160	0
276	1285	1
222	471	0
91	1537	0
200	829	0
93	1410	1
216	1213	1
243	1322	0
312	315	0
180	1586	0
115	1456	0
302	431	1
116	874	1
220	78	1
45	1063	0
90	497	1
150	333	1
63	159	1
89	1012	0
115	299	1
290	335	0
61	1155	0
195	1555	0
302	1200	0
48	745	1
306	539	1
302	159	1
285	1160	1
290	138	1
234	669	1
253	193	0
275	111	1
134	568	0
56	509	0
275	1022	0
6	1301	1
249	987	1
317	1507	0
233	1126	0
288	905	0
86	265	0
49	1391	0
24	973	1
17	904	1
192	1087	0
262	863	1
208	404	0
206	4	0
313	1035	1
249	215	1
261	1043	0
94	1451	1
93	869	1
58	1338	1
276	905	1
302	1195	1
270	430	0
268	884	0
147	1152	0
222	1194	0
209	887	1
184	499	1
173	772	0
234	956	1
275	603	0
98	742	0
307	94	1
302	1083	0
223	1486	0
297	621	1
43	585	1
314	483	1
214	895	1
268	1116	1
41	285	1
292	274	0
245	231	1
100	1303	1
91	651	0
248	117	1
59	1382	1
12	694	0
270	570	1
91	77	1
253	848	0
310	1010	1
262	895	1
200	1293	0
278	274	0
137	904	1
208	1555	1
216	534	1
260	1577	1
175	973	1
302	1578	0
80	901	1
61	1362	1
71	57	1
275	1449	0
87	570	0
48	534	1
262	442	0
8	758	1
91	365	1
248	756	1
261	802	0
195	1128	1
206	842	0
255	1523	0
275	312	1
133	1304	1
310	329	0
180	139	0
202	1322	0
246	473	1
312	1393	0
310	1535	1
250	208	1
226	657	1
58	641	1
200	727	0
57	868	1
248	773	1
10	1543	0
6	1370	1
91	1111	0
159	1056	1
102	356	1
10	223	0
86	449	1
44	13	0
292	1403	0
290	501	1
253	701	0
48	891	1
221	486	1
160	178	0
267	760	0
58	307	1
176	23	1
150	346	1
298	884	0
28	1341	1
29	175	1
296	1395	0
314	273	1
22	1451	1
261	122	0
320	904	1
190	802	0
105	53	1
6	874	1
177	981	0
83	168	1
93	1502	1
263	704	0
238	1282	1
89	628	1
189	1	1
111	500	1
143	268	0
198	973	1
223	1316	0
84	138	0
300	2	1
144	1205	0
293	356	1
129	727	0
102	349	0
151	786	0
266	555	1
285	1198	0
199	1512	0
4	940	1
159	442	1
5	887	1
157	957	0
296	473	1
249	919	1
56	1191	0
57	805	1
22	1295	0
300	507	1
306	941	0
275	1006	0
222	657	0
91	1512	0
136	845	1
163	442	1
275	530	0
212	937	0
285	1383	1
231	895	1
20	730	0
129	77	0
221	454	0
0	1145	1
188	1466	1
48	530	0
310	691	0
35	1063	1
127	1370	0
150	593	1
247	1123	1
212	66	1
202	985	1
268	122	1
197	868	0
296	1063	1
304	1103	1
265	827	0
196	1109	0
73	389	1
126	937	1
193	150	1
176	1056	1
44	375	0
56	497	1
238	22	1
267	1589	0
237	621	0
200	1506	0
130	1242	1
269	441	1
158	356	1
229	2	1
91	234	1
317	671	1
122	255	0
266	137	1
231	1104	0
4	166	1
15	1183	0
179	996	1
177	905	0
318	1304	1
179	1004	0
269	473	1
268	1142	0
292	904	1
268	1335	1
53	498	0
20	1483	1
302	23	1
12	977	1
313	877	1
150	1468	1
229	400	1
200	137	0
94	840	1
269	711	1
255	4	1
79	547	0
302	175	1
311	349	0
150	1295	0
61	973	1
188	306	1
76	285	1
98	230	1
290	34	0
292	860	0
180	54	0
205	1504	0
82	215	1
261	1180	1
252	1090	1
222	100	0
107	839	1
93	1008	1
292	1357	0
100	1032	0
266	423	0
200	946	1
313	743	0
270	1155	1
313	754	0
17	1468	1
206	150	1
312	278	1
20	815	0
214	1213	1
278	963	1
233	1372	0
295	1106	1
269	1535	1
209	272	1
200	274	1
4	1354	0
183	985	1
103	657	0
274	809	0
184	455	1
275	641	1
215	829	1
20	369	0
15	228	0
146	121	1
290	538	1
27	877	0
28	1531	0
290	228	1
6	1325	0
180	639	0
296	207	0
307	1151	1
86	940	1
96	593	1
20	100	0
58	1534	0
237	1129	0
177	23	1
185	869	1
298	617	1
9	620	1
109	1034	1
108	1072	0
156	538	0
266	558	0
180	78	0
206	669	1
147	1362	1
93	1116	1
59	644	1
243	610	1
275	1029	1
89	404	0
233	1316	1
105	847	1
215	834	1
293	698	0
322	5	0
139	805	1
219	1575	1
66	246	1
169	815	0
298	852	1
6	573	1
274	138	0
43	538	1
290	849	1
10	80	1
58	1127	0
173	515	0
193	1517	0
56	1019	1
313	396	1
200	895	1
183	1183	0
193	1110	1
158	1578	0
185	1020	0
180	1374	0
67	534	0
285	1333	0
315	1485	1
279	554	1
12	1542	1
210	356	1
186	307	0
70	382	0
305	1273	1
63	1462	1
302	1392	0
197	185	1
97	122	1
52	1512	0
298	476	0
253	347	0
6	268	1
11	845	1
238	1254	1
237	1155	1
129	97	1
89	681	1
62	1316	0
39	805	1
297	313	0
103	78	0
41	273	1
257	910	0
147	909	1
304	22	1
183	1423	1
93	1216	0
157	1339	1
6	365	1
173	944	1
157	1052	1
200	1582	1
275	1404	0
277	1082	1
228	1008	0
100	621	0
62	34	0
274	359	1
274	1130	0
61	1480	1
229	1517	1
108	443	0
72	887	1
82	1158	0
3	1570	1
129	1510	0
63	53	1
14	375	0
243	593	1
218	1008	0
294	157	1
292	910	0
124	1576	0
278	503	0
75	547	0
271	1439	1
268	683	1
243	144	1
270	1117	0
320	1407	0
305	401	0
223	1341	0
56	984	1
144	823	1
84	1392	0
115	534	0
51	877	1
208	1279	0
144	1426	1
207	2	1
159	22	1
140	832	1
259	308	1
176	815	1
81	1198	0
222	982	1
106	299	0
25	1367	0
296	551	0
243	1095	0
14	981	0
285	402	1
81	657	0
166	1449	0
98	985	1
55	1238	0
292	717	0
6	327	0
89	7	1
227	1123	0
81	1587	0
42	874	1
9	500	1
196	967	1
56	1129	0
245	360	0
61	1512	1
322	605	1
12	212	0
267	875	0
